,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
263,35.0,4.7,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,9.435201537103644
264,31.0,4.3,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,11.007734763545226
265,27.0,4.6,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,14,10.865882927568233
266,20.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,19.661310204461483
267,39.0,4.3,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,37,13.973207156462342
268,35.0,5.0,Fog,Low,1,Drinks,scooter,0.0,No,Urban,15,3.073660616060882
269,33.0,4.7,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,46,10.724651567881272
270,30.0,4.8,Sandstorms,High,2,Snack,motorcycle,1.0,No,Metropolitian,27,6.210607623138685
271,27.0,4.7,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,19.659160370933726
272,30.0,4.8,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,10.586484616110663
273,30.0,3.9,Stormy,Jam,2,Drinks,electric_scooter,,No,Metropolitian,32,12.116950608663233
274,23.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,22,1.512473616896366
275,31.0,4.7,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,3.025118639776791
276,33.0,4.8,Windy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,27,1.5581244295227354
277,37.0,4.9,Cloudy,Medium,2,Buffet,scooter,3.0,No,Metropolitian,43,10.724430107083917
278,34.0,5.0,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,18,5.992231876390566
279,32.0,4.4,Cloudy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,35,7.659703978759407
280,39.0,4.7,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,11.905030946034818
281,35.0,4.9,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,29,3.0736336623539304
282,36.0,4.3,Cloudy,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,41,17.297865752893937
283,39.0,3.9,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,41,11.903052166671372
284,37.0,4.9,Stormy,High,0,Buffet,motorcycle,3.0,No,Metropolitian,48,6.2094761776163
285,23.0,4.7,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,10.881199560805609
286,37.0,4.7,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,24,4.560964950416685
287,25.0,4.7,Sunny,Low,2,Snack,electric_scooter,1.0,No,,18,4.560734055381758
288,21.0,4.7,Sunny,Medium,2,Buffet,scooter,0.0,No,Metropolitian,14,9.177805334978958
289,28.0,5.0,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,13,11.916990180332599
290,38.0,4.7,Fog,Low,1,Snack,scooter,0.0,No,Urban,15,1.536621332932584
291,32.0,4.1,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,40,10.880951367074182
292,25.0,4.8,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,19,4.537394871401189
293,24.0,4.7,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,34,6.210543032439091
294,39.0,4.2,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,42,13.971216616840227
295,29.0,4.1,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,16.830461294538917
296,24.0,4.8,Sunny,Jam,2,Snack,scooter,1.0,No,,18,20.86362506146105
297,,,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Urban,12,13.971216616840227
298,25.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,4.589499485990572
299,27.0,4.9,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,20,10.866716057789409
300,32.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,46,9.191497300141702
301,36.0,4.3,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,36,12.256927745686042
302,20.0,4.7,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,17,20.886038531875023
303,38.0,4.4,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,33,1.554551170602139
304,35.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,13.788581570197586
305,36.0,4.9,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,34,7.76176872600772
306,36.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,1.5725337265584898
307,36.0,3.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,41,12.07439552546008
308,38.0,4.3,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,38,19.76027880154743
309,27.0,4.9,Cloudy,Jam,2,Snack,scooter,1.0,No,Urban,29,4.596698554166812
310,,,Fog,Jam,1,Drinks,scooter,,No,Metropolitian,32,13.681492022724688
311,28.0,4.8,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,21,7.763504337525132
312,24.0,5.0,Windy,Low,1,Snack,scooter,,No,Metropolitian,15,3.104782361698969
313,26.0,4.7,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,13,6.080882967543937
314,31.0,4.1,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,36,16.635416274164086
315,36.0,4.9,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,1.5322206808030652
316,39.0,4.9,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,3.105268883912366
317,30.0,4.8,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,27,6.208827614810059
318,25.0,4.5,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,15,19.6714327256783
319,39.0,4.4,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,34,6.118630884362266
320,22.0,4.7,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,4.65800930083588
321,37.0,4.2,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,33,13.58251101109925
322,21.0,4.9,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,9.314908769647658
323,33.0,4.8,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,31,4.663432201223702
324,32.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,3.116222885403881
325,34.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,21,3.104803754063122
326,34.0,4.5,Stormy,Low,1,Drinks,scooter,1.0,No,Urban,15,17.076725433717133
327,,,,,3,Meal,electric_scooter,1.0,No,Urban,25,9.054602227855089
328,21.0,4.9,Cloudy,Low,1,Meal,scooter,0.0,No,Urban,15,4.6102856655685205
329,28.0,4.6,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,23,17.098061238885432
330,33.0,5.0,Sunny,High,2,Buffet,scooter,0.0,No,Urban,17,6.119245342980495
331,31.0,4.0,Cloudy,Low,0,Buffet,motorcycle,1.0,No,,37,10.756961091665582
332,31.0,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,4.537860441962009
333,,,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,27,10.906470984750944
334,25.0,4.8,Fog,High,2,Buffet,motorcycle,1.0,No,Metropolitian,20,3.1161417133993528
335,33.0,5.0,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,36,6.209259881992308
336,39.0,4.0,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,39,1.5298767887019205
337,28.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,3.0736267324655286
338,34.0,3.5,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,13.98953296776353
339,30.0,5.0,Sunny,Low,1,Snack,scooter,1.0,No,Urban,24,12.293787311808362
340,35.0,4.9,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,28,20.2062603240773
341,32.0,4.2,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,32,19.659625283685873
342,31.0,4.6,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,7.660316911888339
343,34.0,4.6,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30,6.1287577015808035
344,22.0,4.8,Windy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,27,5.952135257878938
345,25.0,4.0,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,1.5203694791069489
346,28.0,4.8,Sandstorms,Low,1,Buffet,scooter,0.0,No,Urban,14,3.1162485105714386
347,37.0,4.9,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Urban,37,11.917100051266479
348,34.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,20,1.5606567450068547
349,29.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,20.181186875223194
350,25.0,4.5,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,24,1.4898458815340307
351,34.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,18,3.073772153833459
352,30.0,4.8,Sunny,Low,1,Drinks,scooter,0.0,No,,10,1.5526496279714272
353,39.0,4.9,Cloudy,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,48,16.852701563903537
354,38.0,4.8,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,10.906058503130946
355,,,,,3,Drinks,scooter,1.0,No,Urban,16,7.763196932772446
356,25.0,5.0,Stormy,High,1,Snack,scooter,0.0,No,Urban,20,6.147076220308258
357,37.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,3.04066536408016
358,23.0,4.7,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,31,6.242341033629819
359,21.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,4.65759746887544
360,28.0,4.9,Stormy,Jam,2,Meal,motorcycle,1.0,No,,17,12.117036432040061
361,29.0,4.7,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,13,10.808568764743582
362,26.0,4.9,Sunny,Jam,1,Snack,motorcycle,,No,Metropolitian,17,16.476293389674378
363,39.0,4.7,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,25,3.1046059546198688
364,26.0,4.4,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,44,10.587588202930887
365,28.0,4.7,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,21,13.631228534552555
366,25.0,4.5,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,12,3.1450674354101187
367,23.0,4.7,Stormy,High,2,Snack,motorcycle,0.0,No,Metropolitian,23,6.128850978488612
368,31.0,4.8,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,31,9.315441635177335
369,34.0,5.0,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,25,1.5094817612111415
370,32.0,4.7,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,9.348206267036693
371,25.0,4.4,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,40,13.612340865326093
372,26.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,14.152800689506924
373,27.0,4.6,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,12,4.4648087500311995
374,25.0,4.8,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,22,9.181151800929156
375,25.0,4.7,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,21,19.617929437392437
376,28.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,22,4.717601091654031
377,34.0,4.4,Stormy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,46,13.682378876541017
378,24.0,4.5,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,16,16.722118375754214
379,33.0,4.7,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,40,19.659254035111083
380,29.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,40,13.789630730037711
381,36.0,3.8,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,38,12.073402311590591
382,38.0,3.8,Stormy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,41,20.252924408850355
383,33.0,4.7,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,32,5.962202685680023
384,33.0,4.9,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,24,9.220368460286974
385,22.0,4.8,Fog,Medium,2,Meal,motorcycle,1.0,No,Urban,29,17.076258901163584
386,29.0,4.6,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,34,16.381598593351303
387,27.0,4.8,Cloudy,Jam,2,Snack,motorcycle,1.0,Yes,Metropolitian,40,16.902051800225596
388,37.0,4.3,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,4.610471742654937
389,38.0,4.9,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,26,9.055364789631513
390,33.0,5.0,Sandstorms,Low,2,Drinks,scooter,1.0,No,,24,3.058968616404183
391,26.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,7.325157361514934
392,28.0,4.9,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,17,7.762600239846887
393,28.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,18,13.830053479895493
394,20.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,18,19.97462742500926
395,33.0,4.8,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,7.448311138269859
396,26.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Urban,12,3.064485781444576
397,24.0,4.5,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,25,1.5203488901901792
398,20.0,4.7,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38,13.972191759560088
399,22.0,4.9,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,23,5.952135257878938
400,28.0,4.7,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,30,17.072871906379
401,38.0,4.3,Fog,High,1,Drinks,motorcycle,0.0,No,Metropolitian,37,1.5147861372373659
402,29.0,4.6,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,21,1.5125177548578486
403,24.0,4.7,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,38,19.761110067716224
404,23.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,4.596439722787293
405,22.0,4.8,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,27,6.218030984063774
406,38.0,4.9,Stormy,Medium,1,Meal,motorcycle,1.0,No,Urban,25,7.64972440250561
407,30.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,46,16.597659420316152
408,30.0,4.6,Stormy,Jam,0,Snack,motorcycle,3.0,Yes,Semi-Urban,52,13.4289167350221
409,22.0,4.6,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,43,10.417061581274805
410,36.0,5.0,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,29,16.849939917998213
411,21.0,4.7,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,22,13.789630730037711
412,36.0,4.0,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,1.5580838613499712
413,36.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,25,10.924410123405494
414,35.0,4.8,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,15,3.064485781444576
415,39.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,28,3.121088298270482
416,39.0,4.8,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,29,6.29013467758336
417,50.0,6.0,,,3,Buffet,motorcycle,0.0,No,Metropolitian,28,19064.810116885925
418,21.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,1.552360877319872
419,29.0,4.5,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,27,10.757554772962694
420,23.0,4.6,Windy,Low,2,Meal,electric_scooter,,No,Metropolitian,15,8.937527873219437
421,24.0,4.8,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,13,6.232392020741162
422,30.0,4.8,Stormy,Low,1,Drinks,scooter,1.0,No,Urban,26,7.684155417221766
423,25.0,4.7,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,10,1.536621332932584
424,32.0,4.5,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,43,10.906289036313037
425,38.0,5.0,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,51,10.586953096729365
426,29.0,4.8,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,12,6.29013467758336
427,29.0,4.6,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,4.596317854907477
428,26.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,20,6.129183922886023
429,39.0,5.0,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,7.546888128118117
430,34.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,24,3.026931486526482
431,26.0,4.9,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Metropolitian,24,6.05887051551568
432,22.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,4.663566688756208
433,32.0,4.6,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,30,7.66074883748164
434,22.0,5.0,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Urban,27,6.217851597513427
435,22.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,10.807355602932986
436,33.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,9.192571531758347
437,26.0,4.8,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,11,9.315028810681339
438,36.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,13.988777563406439
439,27.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,24,13.583302501390298
440,36.0,4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,28,12.116848260731292
441,35.0,5.0,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,45,17.098196997698192
442,35.0,4.5,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,17,7.790160607276956
443,31.0,4.2,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,34,6.04975791884597
444,25.0,4.7,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,26,20.442929762531403
445,,,,,3,Meal,scooter,1.0,No,,24,17340.702823291478
446,24.0,4.7,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,41,19.39661829066454
447,35.0,4.4,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,34,10.88090530488491
448,38.0,4.5,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30,8.812444326864224
449,29.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,,11,9.326827803082512
450,22.0,4.6,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,12,17.137660049134592
451,21.0,4.5,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,19,6.081440911711158
452,30.0,4.7,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,18,7.761726486450179
453,28.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,12.58026782216666
454,22.0,4.2,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,52,8.937860881520818
455,28.0,4.5,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,12,4.674333016038082
456,32.0,4.4,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,39,12.41848032806189
457,22.0,4.9,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,24,20.17774245119651
458,21.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,7.601800334793247
459,24.0,4.5,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,54,9.326616347795763
460,31.0,4.6,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,10.88093543823611
461,26.0,4.6,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,29,6.218305855562607
462,38.0,4.2,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36,7.631532086484271
463,36.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,7.790362124590408
464,20.0,5.0,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,3.1047992389654704
465,32.0,4.1,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,49,13.581198240324719
466,28.0,4.6,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,38,19.87568060491353
467,20.0,4.8,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,29,4.663310851502866
468,28.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,13.217301980489346
469,29.0,4.8,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,10.641051309792738
470,39.0,4.1,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,45,20.181059137200638
471,22.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,22,6.29013467758336
472,22.0,4.8,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,37,20.205786629220874
473,26.0,4.8,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,14,3.06047553947658
474,39.0,4.1,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,37,10.90599351013839
475,34.0,4.6,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,27,10.433242609765504
476,29.0,4.5,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,12,9.220418694238614
477,38.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,11.917100051266479
478,30.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,21,13.98953296776353
479,27.0,4.7,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,18,9.074684164011787
480,39.0,4.8,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,19,6.081535937133612
481,25.0,4.7,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,20.25308886852266
482,25.0,4.9,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,27,10.565936169711646
483,35.0,4.5,Fog,Jam,1,Snack,motorcycle,,No,Metropolitian,25,7.6012659082797756
484,,,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,27,12.116946920624557
485,21.0,4.9,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,19.761706467416623
486,36.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27,10.641581256433879
487,33.0,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,3.0643988728236433
488,28.0,5.0,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,24,8.953221744233755
489,39.0,4.2,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,4.61003560186968
490,30.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,7.651068542780796
491,20.0,4.6,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,17,4.56122368116472
492,32.0,4.7,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,19,9.074821802253695
493,21.0,5.0,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,,44,12.58026782216666
494,33.0,3.9,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,37,17.297865752893937
495,,,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,25,17.097997931282855
496,30.0,4.6,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,18,10.602582382281538
497,26.0,4.7,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,32,16.600966466253027
498,20.0,4.6,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,16,12.103166363044753
499,37.0,4.7,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,32,8.929054494964838
500,28.0,4.9,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,9.31404419305753
501,33.0,5.0,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,35,20.442929762531403
502,31.0,5.0,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,25,1.5293087710297812
503,31.0,4.7,Sunny,High,0,Drinks,motorcycle,1.0,No,Urban,23,5.95875624214082
504,36.0,4.2,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,42,19.659373527445805
505,29.0,5.0,Fog,High,2,Snack,motorcycle,0.0,No,Metropolitian,21,1.5580833958912035
506,30.0,5.0,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,13.83013145556258
507,23.0,4.9,Cloudy,High,2,Meal,motorcycle,1.0,No,Metropolitian,28,6.209089325912427
508,33.0,4.9,Cloudy,Jam,2,Drinks,scooter,2.0,No,Urban,41,10.866277542361992
509,20.0,4.2,Cloudy,High,1,Snack,motorcycle,0.0,No,Urban,33,3.0585514961092675
510,24.0,4.8,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,19.91558571344517
511,37.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,13.40703366833951
512,37.0,4.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32,2.979626519740365
513,32.0,4.9,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,3.1450674354101187
514,33.0,3.5,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,43,19.762388480865113
515,34.0,4.6,Sunny,Medium,0,Drinks,motorcycle,2.0,No,Urban,35,12.256046315737429
516,30.0,4.8,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,14,4.540628530986758
517,29.0,4.0,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,32,12.416871691376091
518,27.0,4.8,Stormy,Medium,1,Snack,scooter,1.0,No,,22,4.540574388345036
519,21.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,,21,12.257021345777924
520,31.0,4.5,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,38,12.435806040948572
521,34.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34,1.4897343036527078
522,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,29,9.315028810681339
523,27.0,4.7,Sunny,Low,2,Meal,electric_scooter,1.0,No,Urban,21,3.0188267879112627
524,36.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,33,4.656788094647966
525,33.0,4.3,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,35,13.580373876336532
526,38.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,4.596877706249969
527,39.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,1.5581339787952246
